UID,Age,Birthday,Gender,Province,City,Marital_State,Individual_Description,Blog,Comment
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 1227 出道 八周年 快乐 #     四     张     机 ，               鸳     鸯     织     就     欲     双     飞 ，                           可     怜     未     老     头     先     白 ，                                       春     波     碧     草 ， 晓     寒     深     处 ，                                                   相     对     浴     红     衣 。,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] # 我 的 所求 不 多 ， 只要 哥哥 10 点半 还 在线 ， 我 就 手抄 六级 单词 加 中文 注释 和 掮客 小说 ！ ！,给 你 打打气 吧 ， 加油
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 掮客 # 昨天 终于 迎来 了 一个 大 好消息 ~   不过 一部 剧从官 宣进组 ， 到 正式 播出 ， 最少 应该 也 要 一年 吧 … … 心痒 难耐 啊 ！   去 补 一下 《 掮客 》 的 小说 ， 毕竟 是 07 年 就 出版 的 老书 了 ， 内容 题材 没什么 太大 的 新意 ， 但 男主人 设 确实 很棒 ！   只要 编剧 给力 ， 以罗云熙 的 演技 ， 完全 不 需要 担心 角色 问题   期待 呀 ~,# 罗云熙 周 小山 #     承蒙 你 出现 ， 够 我 喜欢 好多好多 年       要 一年 这么久 吗
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #     # 罗云熙 1227 出道 八周年 快乐 #                 早上好             无论 你 在 哪里 ， 吹过 我 的 风 ， 都 会 替 我 拥抱 你 。,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 1227 出道 八周年 快乐 #     看着 天妃 们 都 在 晒 比心   什么 的 ， 而 我 的 面膜 、 护手霜 还 没有 发货   只 收到 了 燕麦 牛奶 ， 好 吧 ， 我 喝 着 牛奶 哀怨 地 看着 你们 晒,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 掮客 #     今天 中午 终于 收到 了 我 的 面膜 ， 期待 的 打开 ， 可是 为啥 没 胸针 ， 没 哥哥 的 套 盒 ， ， 小雅 你 这样 对 我 真的 好 吗 ， 你 会 失去 本 宝宝 的 ， 还好 后来 说 30 天后 给 我 补发 ， 30 天后 啊 ，,# 罗云熙 周 小山 #   你 是 我 一时 的 冲动 ， 也 是 我 良久 的 喜欢 。
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 1227 出道 八周年 快乐 #       什么 时候 下雪 呀 ？   等 下 第一场 雪 的 时候   我 陪 你 看雪 可好 ？   一起 堆雪人 打雪仗 滚雪球 ， 你 想 玩 什么 都 陪 着 你,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 1227 出道 八周年 快乐 #     不管 昨天 、 今天 、 明天 ， 能 豁然开朗 就是 美好 的 一天 。   烦 也好 ， 恼 也好 ； 得 也好 ， 失 也好 ， 记得 你 的 人生 刚刚 好 。,# 罗云熙 周 小山 #   今天 也 是 爱 哥哥 的 一天
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 周 小山 #     分享 我们 天妃 的 自制 音乐,# 罗云熙 周 小山 #     承蒙 你 出现 ， 够 我 喜欢 好多好多 年       好听 ， 太有 才 了
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #     # 罗云熙 1227 出道 八周年 快乐 #     你好 罗云熙 :   于 万千 人 之中 我 也 能 一眼 便 认出 你 ， 因为 别人 走 在 路上 ， 你 走 在 我 心上 。,# 罗云熙 1227 出道 八周年 快乐 #   从 昨天 到 今天 点滴 汇成 永远 ， 因为 有 你 空气 变得 更甜
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #     # 罗云熙 1227 出道 八周年 快乐 #   哥哥 : 我 给 你们 推荐 一款 蓝牙 高分 降噪 耳机                 不是 广告 ， 是 我 自己 的                                     … …                                 我 给 这个 耳机 音质 打分 呢 是 八分                 降噪 呢 也 是 八分                                     希望 大家 在 旅途 中能 有 享受 音乐 的 过程 我 : 虽然 你 没有 说明 耳机 型号 ， 但是 知道 你 时刻               记得 我们 ， 我 很 开心 ， 也 很 幸福,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 1227 出道 八周年 快乐 #                     你 是不是 每天 都 为了 完成 任务 ， 四处 求人 ？                   你 是不是 想 找到 和 你 志同道合 的 朋友 ？                   你 是不是 想要 送 哥哥 走花路 ？                   你 还 在 等 什么 ？ 扫描 下方 二维码 加入 我们 吧 ！,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] ## 罗云熙 1227 出道 八周年 快乐 #   我 的 歌单     《 白衣 少年 》       你 是 谁 的 白衣 少年 ？       为何 留恋 人世间 ？       一声 叹息 ， 一去不返       夜 长衣 凉 不 成眠         你 是 谁 的 白衣 少年 ？       刻下 诀别 的 断点 。       我 情愿       此生 不必 繁花 相见,# 罗云熙 周 小山 #     承蒙 你 出现 ， 够 我 喜欢 好多好多 年       送温暖
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,电视剧 《 掮客 》 官宣 男女 主 ： 宋茜   饰演 个性 坚强 的 女 科学家 裘佳宁 ； 罗云熙   饰演 睿智 内敛 的 研究员 周 小山 ！ 俩 人 将 上演 一段 科研人员 和 掮客 间 的 智慧 较衡 和 爱恨 纠葛 ......,# 罗云熙 掮客 #     超级 期待 哥哥 的 精彩 演绎
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 1227 出道 八周年 快乐 #     你 走向 我       我 觉得 一日不见 如隔三秋     你 朝 我 笑       我 又 觉得 三秋 未见 不过 一日,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 掮客 #         失踪 五天 的 哥哥 ， 总算 露面 了 ， 期待 罗云熙 的 周 小山,# 罗云熙 周 小山 #     承蒙 你 出现 ， 够 我 喜欢 好多好多 年       超级 期待
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #     # 罗云熙 1227 出道 八周年 快乐 #   天妃 小可爱 们 还有 没加 超话 互助 群 的 吗 ， 来 吧 ， 欢迎 扫 下面 二维码 加入 我们 折砚 大家庭 ， 从此 麻麻 再也 不用 担心 我 的 pinglun 不够 了 ， 帖子 甩 进群 一会 就 能 拿到 所有 分 哦 ， 12 级罗云熙 粉丝 大 咖 不是 梦 PS ： 不要 再 私开 带罗云熙 大名 的 超话 了 小可爱 们 ， 球球 了     这样 会 给 哥哥 的 数据 拖后腿 的 ， 现在 超话 排名 都 快 跌 出 二环 了         文案 来自 ： vivi,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年       送温暖
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 1227 出道 八周年 快乐 #     四     张     机 ，               鸳     鸯     织     就     欲     双     飞 ，                           可     怜     未     老     头     先     白 ，                                       春     波     碧     草 ， 晓     寒     深     处 ，                                                   相     对     浴     红     衣 。,# 罗云熙 周 小山 #     超级 期待 哥哥 的 新剧 啦 啦 啦
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] ## 罗云熙 1227 出道 八周年 快乐 #     日日 复月 月     月 月 复年 年   年 年 赴 此生     无妨 爱 我 淡薄   但 求爱 我 长久 [ 微风 ],# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 罗云熙 1227 出道 八周年 快乐 #     看着 天妃 们 都 在 晒 比心   什么 的 ， 而 我 的 面膜 、 护手霜 还 没有 发货   只 收到 了 燕麦 牛奶 ， 好 吧 ， 我 喝 着 牛奶 哀怨 地 看着 你们 晒,# 罗云熙 1227 出道 八周年 快乐 #   承蒙 你 出现 ， 够 我 喜欢 好多好多 年       我 的 三箱 牛奶 都 快 喝完 了 ， 早 知道 多 买点
801,0.0,42942,1,1,1,0,承蒙 你 的 出现 ， 够 我 喜欢 好多好多 年 … …,# 罗云熙 [ 超话 ] #   # 全世界 最好 的 罗云熙 #       小美家 的 护手霜 终于 到 了 ， 包装 真的 很 用心 啦 ， 还 送 了 两张 海报 ， 谢谢 小美   。 看看 哥哥 的 那 双手 就 知道 护手霜 的 重要性 了,# 罗云熙 周 小山 #   山有 木兮木 有枝 ， 心悦 君兮君 不知       串门 送温暖 送 秋裤 啦
805,32.0,31440,0,25,34,1,眼所见 乃 一 泡沫 …,来来来 大家 分析 一下 有 一天 我 身边 的 同学 的 身上 会 留有 我 和 我 老公 共同 的 血液 ， 这 是 咋 了,叮完 你   再 叮 小龙 哥
816,0.0,0,1,10,15,6,家有 一对 龙凤 宝宝 ， 2018 年 四岁 开始 上 幼儿园 了 ， 为了 培养 他们 的 早餐 仪式 感 ， 开微博 记录 为 他们 做 的 早餐 ， 顺便 记录 他们 的 点点滴滴 ！,# 美食 ## 碎碎念 ## 一日 一食 一记 [ 超话 ] ## 日常 记录 #   其实 我们 爱 的 ， 从来 都 不是 食物 本身 ， 而是 一起 分享 的 人     休息 一天 ， 昨天 半夜 赶回 家 了 。 今天 外婆 教 打麦 油脂 皮 ， 这 玩意 实在 太烫 了 ， 打 的 厚 的 和 面皮 一样 ， 毁 了 好多 面糊 。 老太婆 心疼 得 一直 唠叨 ， 下次 还是 我 自己 来   两人 忙乎 了 一 下午 ， 一起 完成 麦 油脂 。 油煎 过卡兹 卡兹脆 ， 好看 又 好吃 ， 满足 ～ 最近 实在 太忙 了       做 面包 ， 给 店里 拍片 ， 写 文案 ， 早餐 也 好多天 没有 更新 了   最近 的 工作量 ， 有点 让 我 丢 了 生活 ， 想 办法 努力 调整 中,这个 太香 了
816,0.0,0,1,10,15,6,家有 一对 龙凤 宝宝 ， 2018 年 四岁 开始 上 幼儿园 了 ， 为了 培养 他们 的 早餐 仪式 感 ， 开微博 记录 为 他们 做 的 早餐 ， 顺便 记录 他们 的 点点滴滴 ！,天天 晒 早餐   一天 也 没断   今天 是 第 806 天   煎 对虾 炒米 面加 了 鸡腿 肉丝 、 蛋丝 、 黑木耳 、 豆腐干 … 煎 虾 的 油   刚好 拌入 米面 里 增香 提味     炒米 面 的 做法   看 这里   大家 早安     # 宁波 [ 超话 ] #   关注             参与 # 天天 晒 早餐 [ 超话 ] #   超级 话题   签到   发帖 用心 做 早餐   抱团 晒 早餐   我们 一起 天天 晒 早餐,炒米 面 就是 用 米粉 炒 的 吗 ？ [ 小 仙女 ]
818,29.0,32505,1,26,0,0,内涵 、 幽默 、 精彩 的 短 视频 分享,是 我 变 了 ！,你 胖 了
818,29.0,32505,1,26,0,0,内涵 、 幽默 、 精彩 的 短 视频 分享,真诚 就够 了,对 我 真诚 就够 了
818,29.0,32505,1,26,0,0,内涵 、 幽默 、 精彩 的 短 视频 分享,恶人 让 胖妞 吃 玻璃 ， 没想到 她 哥 是 黑帮 大佬 ， 大佬 一来 全 怂 了,这个 片 很 有意思 啊   求 片名
818,29.0,32505,1,26,0,0,内涵 、 幽默 、 精彩 的 短 视频 分享,# 人生 [ 超话 ] # 人生 就 像 一扇 屋门 、 一座 城门 ， 门 始终 都 是 敝开 的 ， 总 有人 进 ， 也 有人 出 。               只不过 ， 有人 悲观 于 门内 的 黑暗 而 想着 出 ， 有人 却 乐观 于 门内 的 宁静 而 选择 留 ； 有人 忧愁 于 门外 的 风雪 而 选择 进 ， 有人 却 快乐 于 门外 的 自由 而 选择 闯 ; 还有 人 不满 于 门内 的 黑暗 而 想 改善 ， 也 有人 却 追求 于 门外 的 新奇 而 不断 尝试 。               其实 ， 人生 很多 东西 无所谓 最好 的 ， 只要 是 你 认为 值得 的 、 合适 的 就是 更好 ， 好 与 坏 都 取决于 自己 当时 的 感受 而已 。 # 互粉 [ 超话 ] ## 超级 活跃 粉丝 互粉 互动 [ 超话 ] ## 情感 [ 超话 ] ## 互粉 大厅 [ 超话 ] ## 榜姐 每日 话题 [ 超话 ] #,日常 暖 贴 ( ｡ ･ ω ･ ｡ )
818,29.0,32505,1,26,0,0,内涵 、 幽默 、 精彩 的 短 视频 分享,你好     陌生人     不管 此刻 你 正在 经历 什么样 的 痛苦       都 请 你 快乐 点 吧,有钱 才能 快乐 起来
818,29.0,32505,1,26,0,0,内涵 、 幽默 、 精彩 的 短 视频 分享,你好     陌生人     不管 此刻 你 正在 经历 什么样 的 痛苦       都 请 你 快乐 点 吧,我 现在   牙疼
818,29.0,32505,1,26,0,0,内涵 、 幽默 、 精彩 的 短 视频 分享,1 . 强化 正确 深 蹲 意识 强化 深 蹲 意识 是 非常 重要 的 一点 ， 在 你 扛起 杠铃 出杠 站立 在 准备 姿势 后 ， 踩实 地面 调整 好 呼吸 稳住 核心 ， 固定 住 杠铃 紧 夹 背部 （ 感觉 像是 要 把 杠 从 后头 掰 弯 的 感觉 ） ， 稳住 上半身 得 前倾 角度 不要 过 弓腰 也 不要 在 下 蹲 时 前倾 ， 不管 是 高杆 蹲 还是 低杆 蹲 都 需要 稳定 屈膝 让 膝盖 朝着 脚尖 方向 走 ， 下 蹲 至底 弹起 还原 锁定 动作 。 还有 最 重要 的 就是 如果 你 是 名 学习 健力 的 爱好者 ， 这 更 适用 于 你 ， 那 就是 始终 “ 相信 ” 自己 能 蹲 起 的 力量 ， 让 你 的 精神 做好 准备 ， 不要 产生 畏惧感 ， 自信 蹲下 然后 迅速 站 起 完成 动作 2 . 加强 后侧 链肌群 不要 忽视 后侧 链肌群 ， 股二 臀部 都 是 需要 引起 注意 的 地方 ， 在 这里 推荐 给 大家 这个 臀桥 动作 。 臀桥 能 最 有力 的 发展 伸 髋 的 能力 ， 但是 很多 健友 都 反映 说 ， 徒手 臀桥 感觉良好 一 上 重量 腰椎 立马 吃不消 ， 那 是因为 压根 就 不会 去 使用 髋关节 运动 ！ 这 就是 为什么 徒手 没 感觉 而 上 了 重量 就 产生 不适 ， 腰椎 稳定度 不够 髋关节 没 办法 正常 运转 。 将 一个 健身 凳 横放 ， 仰卧 让 肩胛 的 靠 下边 触及 凳 沿 ， 杠铃 保持 在 大腿 上端 根部 ， 小腿 建议 动作 初始 时 垂直 地面 （ 也 可以 将 弹力 带套 上 双膝 ） ， 手握 杠铃 控制 呼吸 稳定 核心 ， 建议 挤出 双下巴 ， 髋关节 主导 发力 ， 屁股 顺势 向上 抬起 夹紧 ， 这时 身体 几近 成 一条 直线 ， 稍作 停顿 顺势 下落 还原 即可 ， 如 本身 训练 者 就 有 膝 外翻 问题 更 需要 注重 强化 这个 动作 以及 下面 所 讲 到 的 弹力 带深 蹲 训练 3 . 巧用 弹力 带 纠正 动作 弹力 带 真的 是 健身 中 最 得力 的 帮手 ， 不管 是 热身 还是 辅助 训练 都 是 必不可少 的 。 用 弹力 带 去 绑住 膝盖 位 ， 不管 是 双腿 的 还是 单腿 固定 ， 都 是 为了 要 让 你 的 臀大肌 做工 ， 帮助 髋关节 外旋 和 外展 ， 分担 膝盖 的 压力 避免 受伤 。 当 你 膝盖 两边 套上 弹力 带后 ， 进行 深 蹲 时 你 会 发现 ， 弹力 带 的 弹性 给予 了 双腿 一股 向 内收 的 力量 ， 而 这时 你 必须 要 去 和 这股 力量 做 对抗 ， 让 膝盖 稳定 外 推 朝着 脚尖 方向 走 ， 这样 你 的 后侧 链才 会 使出 更 多 的 张力 维持 正确 的 安全 深 蹲 姿势 。 单腿 就 好比 弹力 带 版本 的 箭步 蹲 ， 让 弹力 带 帮助 前腿 膝盖 即可 下 蹲 练习 。 4 . 增加 踝关节 的 灵活 度 同样 踝关节 活动度 受限 问题 也 是 运动 中 非常 常见 的 ， 毕竟 踝关节 支撑 着 我们 整个 身体 ， 其实 这 就是 看 你 的 足 背屈 角度 ， 如果 大幅度 受限 可想而知 就 会 导致 扭伤 撕裂 韧带 风险 的 增加 ， 甚至 严重者 会 导致 其他 关节 代偿 膝盖 同样 会 波及 影响 。 除了 经常 多 拉伸 小腿 ， 使用 泡沫 轴 按摩 小腿 亦 或者 用 按摩 球 滚动 脚底 都 可以 有效 的 帮助 你 提高 踝关节 的 灵活 度 ， 在 这里 给 大家 推荐 一个 非常 好 的 训练 动作 “ 弹力 带 关节 牵引 ” ， 使用 弹力 带能 更好 的 去 改善 提高 踝关节 本身 的 滑动 旋转 能力 ， 让 关节 的 力学 动作 更 完善 ， 将 弹力 带 一头 固定 一头 套 在 脚踝 位置 （ 建议 不要 太高 脚踝 骨 位置 即可 ） ， 然后 前 推去 感受 阻力 ， 稍作 停顿 ， 交替 循环 即可,一 蹲   膝盖 就 咔 咔响   好 吓人 呀
818,29.0,32505,1,26,0,0,内涵 、 幽默 、 精彩 的 短 视频 分享,"我 提出 了 问题 "" 如何 理解 《 莫须有 》 ? "" , 不 需要 有 ！ 或者 是 ： 不 需有 吗 ？",  :   “ 莫须有 ” 原意 是 : “ 难道 没有 吗 ？ ”   秦桧 害死 岳飞 ， 韩世忠 当面 质问 ， 秦桧 回答 : “ 莫须有 ？ 此圣意 也 ！ ” 这是 反问句 ， 并 不是 课本 里 说 的 秦桧 心虚 ， 而是 相当 强硬 ！
